sprint,kind,limit,collected_at,repository_rank,name_with_owner,url,stargazer_count,created_at,age_days,merged_pull_requests,releases_count,updated_at,days_since_update,primary_language,issues_total,issues_closed,closed_issues_ratio
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,348,ultralytics/ultralytics,https://github.com/ultralytics/ultralytics,60986,2022-09-11T16:39:45Z,1445.15,5529,457,2026-08-26T19:22:52Z,0.04,Python,12896,12854,0.996743
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,349,h5bp/Front-end-Developer-Interview-Questions,https://github.com/h5bp/Front-end-Developer-Interview-Questions,60869,2012-02-09T23:34:10Z,5311.86,485,0,2026-08-26T15:55:11Z,0.18,Nunjucks,185,143,0.772973
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,350,xingshaocheng/architect-awesome,https://github.com/xingshaocheng/architect-awesome,60842,2018-04-06T13:30:58Z,3064.28,49,0,2026-08-26T12:22:51Z,0.33,,71,23,0.323944
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,351,pocketbase/pocketbase,https://github.com/pocketbase/pocketbase,60828,2022-07-05T06:06:21Z,1513.59,55,287,2026-08-26T19:44:57Z,0.02,Go,2042,2023,0.990695
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,352,nuxt/nuxt,https://github.com/nuxt/nuxt,60801,2016-10-26T11:18:47Z,3591.37,8343,291,2026-08-26T16:52:35Z,0.14,TypeScript,17492,17122,0.978847
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,353,atom/atom,https://github.com/atom/atom,60771,2012-01-20T18:18:21Z,5332.08,3937,538,2026-08-26T17:27:12Z,0.12,JavaScript,17110,16149,0.943834
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,354,microsoft/autogen,https://github.com/microsoft/autogen,60640,2023-08-18T11:43:45Z,1104.36,2537,98,2026-08-26T19:03:24Z,0.05,Python,3080,2519,0.817857
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,355,marktext/marktext,https://github.com/marktext/marktext,60629,2017-11-12T16:05:25Z,3209.17,1371,47,2026-08-26T20:08:58Z,0.0,TypeScript,3469,2828,0.815221
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,356,pi-hole/pi-hole,https://github.com/pi-hole/pi-hole,60619,2014-06-08T15:02:55Z,4462.22,2239,126,2026-08-26T19:54:10Z,0.01,Shell,3148,3125,0.992694
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,357,ghostty-org/ghostty,https://github.com/ghostty-org/ghostty,60294,2022-03-29T17:38:26Z,1611.11,4559,1,2026-08-26T19:42:24Z,0.02,Zig,2257,2122,0.940186
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,358,sharkdp/bat,https://github.com/sharkdp/bat,60271,2018-04-21T10:52:23Z,3049.39,1665,43,2026-08-26T19:15:07Z,0.04,Rust,1630,1303,0.799387
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,359,adam-p/markdown-here,https://github.com/adam-p/markdown-here,60247,2012-05-13T03:27:22Z,5218.7,27,17,2026-08-26T11:29:48Z,0.36,JavaScript,635,334,0.525984
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,360,spring-projects/spring-framework,https://github.com/spring-projects/spring-framework,60212,2010-12-08T04:04:45Z,5740.67,946,365,2026-08-26T19:03:21Z,0.05,Java,28357,28000,0.987411
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,361,CorentinJ/Real-Time-Voice-Cloning,https://github.com/CorentinJ/Real-Time-Voice-Cloning,60112,2019-05-26T08:56:15Z,2649.47,51,0,2026-08-26T13:40:28Z,0.27,Python,1122,953,0.849376
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,362,termux/termux-app,https://github.com/termux/termux-app,59823,2015-10-23T09:42:46Z,3960.44,178,95,2026-08-26T19:20:15Z,0.04,Java,3157,2655,0.840988
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,363,jquery/jquery,https://github.com/jquery/jquery,59773,2009-04-03T15:20:14Z,6354.2,903,13,2026-08-26T16:52:23Z,0.14,JavaScript,2393,2320,0.969494
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,364,starship/starship,https://github.com/starship/starship,59616,2019-04-02T03:23:12Z,2703.7,3206,141,2026-08-26T19:37:54Z,0.03,Rust,2708,1907,0.70421
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,365,meta-llama/llama,https://github.com/meta-llama/llama,59578,2023-02-14T09:29:12Z,1289.45,54,0,2026-08-26T11:38:37Z,0.36,Python,1128,654,0.579787
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,366,shadowsocks/shadowsocks-windows,https://github.com/shadowsocks/shadowsocks-windows,59567,2013-01-14T07:54:16Z,4972.51,290,55,2026-08-26T17:02:36Z,0.13,C#,2919,2730,0.935252
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,367,FiloSottile/mkcert,https://github.com/FiloSottile/mkcert,59500,2018-06-25T05:33:03Z,2984.61,53,14,2026-08-26T18:13:54Z,0.08,Go,358,242,0.675978
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,368,rclone/rclone,https://github.com/rclone/rclone,59406,2014-03-16T16:19:57Z,4546.16,2499,131,2026-08-26T19:13:51Z,0.04,Go,6187,5203,0.840957
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,369,mvanhorn/last30days-skill,https://github.com/mvanhorn/last30days-skill,59326,2026-01-23T20:37:37Z,214.98,472,41,2026-08-26T20:04:51Z,0.01,Python,250,159,0.636
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,370,penpot/penpot,https://github.com/penpot/penpot,59213,2015-12-29T22:09:07Z,3892.92,6961,85,2026-08-26T18:32:13Z,0.07,Clojure,3180,2498,0.785535
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,371,meilisearch/meilisearch,https://github.com/meilisearch/meilisearch,59100,2018-04-23T11:45:28Z,3047.35,2532,330,2026-08-26T17:28:22Z,0.12,Rust,2476,2231,0.90105
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,372,pathwaycom/llm-app,https://github.com/pathwaycom/llm-app,58988,2023-07-19T08:43:37Z,1134.48,50,0,2026-08-26T18:17:32Z,0.08,Jupyter Notebook,20,15,0.75
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,373,rust-unofficial/awesome-rust,https://github.com/rust-unofficial/awesome-rust,58982,2014-07-17T10:45:10Z,4423.4,1923,0,2026-08-26T16:40:21Z,0.15,Rust,150,143,0.953333
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,374,tiimgreen/github-cheat-sheet,https://github.com/tiimgreen/github-cheat-sheet,58727,2014-04-12T16:38:42Z,4519.15,129,0,2026-08-26T19:15:51Z,0.04,,77,49,0.636364
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,375,rails/rails,https://github.com/rails/rails,58719,2008-04-11T02:19:47Z,6711.75,26900,168,2026-08-26T17:58:26Z,0.1,Ruby,18662,18175,0.973904
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,376,MemPalace/mempalace,https://github.com/MemPalace/mempalace,58665,2026-04-05T01:12:07Z,143.79,646,16,2026-08-26T20:02:01Z,0.01,Python,817,471,0.576499
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,377,pmndrs/zustand,https://github.com/pmndrs/zustand,58612,2019-04-09T09:10:06Z,2696.46,930,105,2026-08-26T19:22:42Z,0.04,TypeScript,698,696,0.997135
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,378,angular/angular.js,https://github.com/angular/angular.js,58532,2010-01-06T00:34:37Z,6076.82,790,0,2026-08-26T15:07:10Z,0.21,JavaScript,9033,8644,0.956936
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,379,usestrix/strix,https://github.com/usestrix/strix,58520,2025-08-05T21:28:30Z,385.95,380,26,2026-08-26T20:06:42Z,0.01,Python,329,192,0.583587
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,380,makeplane/plane,https://github.com/makeplane/plane,58347,2022-11-19T12:55:01Z,1376.31,6451,64,2026-08-26T20:08:35Z,0.0,TypeScript,1926,1118,0.580478
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,381,FoundationAgents/OpenManus,https://github.com/FoundationAgents/OpenManus,58083,2025-03-06T14:08:14Z,538.25,116,3,2026-08-26T18:16:10Z,0.08,Python,754,481,0.637931
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,382,ultralytics/yolov5,https://github.com/ultralytics/yolov5,57928,2020-05-18T03:45:11Z,2291.69,2322,10,2026-08-26T19:33:42Z,0.03,Python,9444,9414,0.996823
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,383,crewAIInc/crewAI,https://github.com/crewAIInc/crewAI,57643,2023-10-27T03:26:59Z,1034.7,2152,231,2026-08-26T19:58:23Z,0.01,Python,2130,2033,0.95446
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,384,go-gitea/gitea,https://github.com/go-gitea/gitea,57621,2016-11-01T02:13:26Z,3585.75,19817,235,2026-08-26T19:57:24Z,0.01,Go,15966,13626,0.853439
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,385,h5bp/html5-boilerplate,https://github.com/h5bp/html5-boilerplate,57602,2010-01-24T18:03:24Z,6058.09,846,34,2026-08-26T06:59:03Z,0.55,JavaScript,1366,1359,0.994876
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,386,scutan90/DeepLearning-500-questions,https://github.com/scutan90/DeepLearning-500-questions,57575,2018-06-27T06:36:45Z,2982.57,302,0,2026-08-26T19:02:58Z,0.05,JavaScript,192,81,0.421875
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,387,karpathy/nanochat,https://github.com/karpathy/nanochat,57545,2025-10-13T13:46:35Z,317.27,84,0,2026-08-26T18:20:05Z,0.08,Python,139,117,0.841727
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,388,deepfakes/faceswap,https://github.com/deepfakes/faceswap,57500,2017-12-19T09:44:13Z,3172.44,370,5,2026-08-26T13:28:48Z,0.28,Python,909,899,0.988999
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,389,zylon-ai/private-gpt,https://github.com/zylon-ai/private-gpt,57470,2023-05-02T09:15:31Z,1212.46,312,14,2026-08-26T16:58:16Z,0.14,Python,1241,1239,0.998388
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,390,remotion-dev/remotion,https://github.com/remotion-dev/remotion,57425,2020-06-23T19:49:10Z,2255.02,6288,677,2026-08-26T20:07:46Z,0.01,TypeScript,3770,3600,0.954907
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,391,wasabeef/awesome-android-ui,https://github.com/wasabeef/awesome-android-ui,57357,2014-12-24T01:45:03Z,4263.77,91,0,2026-08-26T19:32:28Z,0.03,,117,95,0.811966
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,392,BerriAI/litellm,https://github.com/BerriAI/litellm,57328,2023-07-27T00:09:52Z,1126.84,14905,1000,2026-08-26T20:06:22Z,0.01,Python,12347,10692,0.865959
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,393,Textualize/rich,https://github.com/Textualize/rich,57249,2019-11-10T15:28:09Z,2481.2,869,177,2026-08-26T19:32:42Z,0.03,Python,1528,1289,0.843586
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,394,appwrite/appwrite,https://github.com/appwrite/appwrite,57130,2019-04-08T16:36:25Z,2697.15,5309,132,2026-08-26T18:58:37Z,0.05,TypeScript,4477,3957,0.883851
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,395,FuelLabs/fuel-core,https://github.com/FuelLabs/fuel-core,56885,2020-08-27T21:12:14Z,2189.96,1659,130,2026-08-26T16:21:17Z,0.16,Rust,1162,999,0.859725
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,396,soimort/you-get,https://github.com/soimort/you-get,56871,2012-08-20T15:53:36Z,5119.18,582,123,2026-08-26T19:00:44Z,0.05,Python,0,0,
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,397,ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,56683,2017-03-03T21:52:39Z,3462.93,95,2,2026-08-26T15:46:29Z,0.19,Python,1379,604,0.437999
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,398,remix-run/react-router,https://github.com/remix-run/react-router,56573,2014-05-16T22:22:51Z,4484.91,3657,344,2026-08-26T16:58:34Z,0.14,TypeScript,8395,8295,0.988088
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,399,golang-standards/project-layout,https://github.com/golang-standards/project-layout,56498,2017-09-09T16:33:26Z,3273.15,98,0,2026-08-26T14:56:17Z,0.22,Makefile,116,44,0.37931
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,400,Zie619/n8n-workflows,https://github.com/Zie619/n8n-workflows,56292,2025-05-14T08:43:59Z,469.48,34,1,2026-08-26T19:52:11Z,0.02,Python,106,80,0.754717
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,401,Raphire/Win11Debloat,https://github.com/Raphire/Win11Debloat,56291,2020-10-27T22:26:59Z,2128.91,134,38,2026-08-26T18:27:18Z,0.08,PowerShell,391,364,0.930946
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,402,jellyfin/jellyfin,https://github.com/jellyfin/jellyfin,56227,2018-12-09T06:36:45Z,2817.57,5646,113,2026-08-26T19:36:01Z,0.03,C#,8703,8330,0.957141
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,403,laurent22/joplin,https://github.com/laurent22/joplin,56114,2017-01-16T21:49:41Z,3508.93,6024,418,2026-08-26T17:09:46Z,0.13,TypeScript,8268,7652,0.925496
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,404,diegosouzapw/OmniRoute,https://github.com/diegosouzapw/OmniRoute,56112,2026-02-13T12:38:31Z,194.32,6082,280,2026-08-26T20:06:33Z,0.01,TypeScript,3833,3767,0.982781
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,405,gatsbyjs/gatsby,https://github.com/gatsbyjs/gatsby,55941,2015-05-21T22:43:05Z,4114.9,18304,158,2026-08-26T10:53:10Z,0.39,JavaScript,14127,13909,0.984569
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,406,azl397985856/leetcode,https://github.com/azl397985856/leetcode,55750,2018-03-30T09:13:51Z,3071.46,257,40,2026-08-26T13:56:43Z,0.26,JavaScript,258,248,0.96124
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,407,typst/typst,https://github.com/typst/typst,55685,2019-09-24T21:41:56Z,2527.94,2507,30,2026-08-26T20:03:41Z,0.01,Rust,4508,3290,0.729814
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,408,firstcontributions/first-contributions,https://github.com/firstcontributions/first-contributions,55682,2016-09-20T14:35:09Z,3627.24,103686,0,2026-08-26T19:29:05Z,0.03,,1516,1499,0.988786
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,409,twentyhq/twenty,https://github.com/twentyhq/twenty,55587,2022-12-01T13:04:40Z,1364.3,14388,105,2026-08-26T19:37:16Z,0.03,TypeScript,6863,6753,0.983972
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,410,FlowiseAI/Flowise,https://github.com/FlowiseAI/Flowise,55394,2023-03-31T12:23:09Z,1244.33,1820,85,2026-08-26T18:58:32Z,0.05,TypeScript,2673,1973,0.738122
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,411,PowerShell/PowerShell,https://github.com/PowerShell/PowerShell,55132,2016-01-13T23:41:35Z,3877.86,8475,214,2026-08-26T18:51:46Z,0.06,C#,13559,12270,0.904934
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,412,AntonOsika/gpt-engineer,https://github.com/AntonOsika/gpt-engineer,55120,2023-04-29T12:52:15Z,1215.31,351,21,2026-08-26T18:17:45Z,0.08,Python,503,471,0.936382
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,413,TryGhost/Ghost,https://github.com/TryGhost/Ghost,55065,2013-05-04T11:09:13Z,4862.38,18577,1000,2026-08-26T19:50:40Z,0.02,JavaScript,7330,7300,0.995907
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,414,jingyaogong/minimind,https://github.com/jingyaogong/minimind,55034,2024-07-27T04:34:12Z,760.65,12,2,2026-08-26T15:47:36Z,0.19,Python,635,608,0.95748
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,415,romkatv/powerlevel10k,https://github.com/romkatv/powerlevel10k,54980,2019-02-24T19:09:45Z,2740.05,170,33,2026-08-26T19:29:50Z,0.03,Shell,2620,2492,0.951145
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,416,ngosang/trackerslist,https://github.com/ngosang/trackerslist,54973,2016-04-24T11:57:57Z,3776.35,1,0,2026-08-26T15:53:53Z,0.18,,540,528,0.977778
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,417,facebookresearch/segment-anything,https://github.com/facebookresearch/segment-anything,54759,2023-03-23T17:03:03Z,1252.13,16,0,2026-08-26T15:43:28Z,0.19,Jupyter Notebook,718,182,0.253482
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,418,agalwood/Motrix,https://github.com/agalwood/Motrix,54601,2018-12-18T11:45:05Z,2808.35,268,34,2026-08-26T19:24:44Z,0.04,TypeScript,1417,1291,0.91108
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,419,WerWolv/ImHex,https://github.com/WerWolv/ImHex,54571,2020-11-10T14:27:00Z,2115.24,786,82,2026-08-26T17:50:00Z,0.1,C++,1652,1295,0.783898
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,420,wagoodman/dive,https://github.com/wagoodman/dive,54502,2018-05-13T15:44:01Z,3027.19,164,28,2026-08-26T19:35:19Z,0.03,Go,376,206,0.547872
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,421,lencx/ChatGPT,https://github.com/lencx/ChatGPT,54460,2022-12-07T09:43:02Z,1358.44,123,34,2026-08-26T19:37:41Z,0.03,Rust,1280,373,0.291406
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,422,maybe-finance/maybe,https://github.com/maybe-finance/maybe,54312,2024-01-01T22:23:46Z,967.91,1073,28,2026-08-26T20:07:04Z,0.01,Ruby,0,0,
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,423,vuejs/core,https://github.com/vuejs/core,54251,2018-06-12T13:49:36Z,2997.27,4081,293,2026-08-26T18:41:28Z,0.07,TypeScript,6088,5530,0.908344
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,424,psf/requests,https://github.com/psf/requests,54247,2011-02-13T18:38:17Z,5673.07,1698,19,2026-08-26T18:51:46Z,0.06,Python,4173,4025,0.964534
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,425,stablyai/orca,https://github.com/stablyai/orca,54218,2026-03-17T03:28:57Z,162.7,8135,937,2026-08-26T20:02:51Z,0.01,TypeScript,4364,2193,0.502521
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,426,ElemeFE/element,https://github.com/ElemeFE/element,54059,2016-09-03T06:19:26Z,3644.58,3228,145,2026-08-26T08:47:10Z,0.48,Vue,17891,15247,0.852216
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,427,odoo/odoo,https://github.com/odoo/odoo,53970,2014-05-13T15:38:58Z,4488.19,6183,0,2026-08-26T20:07:19Z,0.01,Python,19139,15365,0.802811
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,428,google/material-design-icons,https://github.com/google/material-design-icons,53821,2014-10-08T18:01:28Z,4340.09,50,16,2026-08-26T18:59:27Z,0.05,,1602,1188,0.741573
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,429,mozilla/pdf.js,https://github.com/mozilla/pdf.js,53786,2011-04-26T06:32:03Z,5601.57,9247,88,2026-08-26T19:48:36Z,0.02,JavaScript,10565,10199,0.965357
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,430,freqtrade/freqtrade,https://github.com/freqtrade/freqtrade,53660,2017-05-17T23:48:53Z,3387.85,6707,116,2026-08-26T19:15:56Z,0.04,Python,5660,5636,0.99576
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,431,aaif-goose/goose,https://github.com/aaif-goose/goose,53525,2024-08-23T19:03:36Z,733.05,6039,147,2026-08-26T20:02:38Z,0.01,Rust,2860,2730,0.954545
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,432,necolas/normalize.css,https://github.com/necolas/normalize.css,53518,2011-05-04T10:20:25Z,5593.41,56,0,2026-08-26T03:30:15Z,0.7,CSS,518,471,0.909266
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,433,JetBrains/kotlin,https://github.com/JetBrains/kotlin,53352,2012-02-13T17:29:58Z,5308.11,3720,301,2026-08-26T19:37:40Z,0.03,Kotlin,0,0,
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,434,chinese-poetry/chinese-poetry,https://github.com/chinese-poetry/chinese-poetry,53263,2016-09-02T03:32:25Z,3645.7,138,1,2026-08-26T17:52:32Z,0.1,JavaScript,218,92,0.422018
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,435,microsoft/VibeVoice,https://github.com/microsoft/VibeVoice,53222,2025-08-25T13:24:01Z,366.29,41,0,2026-08-26T19:06:58Z,0.05,Python,244,118,0.483607
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,436,ggml-org/whisper.cpp,https://github.com/ggml-org/whisper.cpp,53197,2022-09-25T18:26:37Z,1431.08,1043,40,2026-08-26T20:00:06Z,0.01,C++,1966,896,0.455748
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,437,vsouza/awesome-ios,https://github.com/vsouza/awesome-ios,53176,2014-07-10T16:03:45Z,4430.17,2256,0,2026-08-26T15:33:12Z,0.2,Swift,500,494,0.988
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,438,lyswhut/lx-music-desktop,https://github.com/lyswhut/lx-music-desktop,53092,2019-08-14T14:31:08Z,2569.24,103,113,2026-08-26T18:34:11Z,0.07,TypeScript,2533,1305,0.515199
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,439,dockur/windows,https://github.com/dockur/windows,53035,2024-01-14T13:09:40Z,955.3,936,127,2026-08-26T19:45:47Z,0.02,Shell,1036,1020,0.984556
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,440,hesreallyhim/awesome-claude-code,https://github.com/hesreallyhim/awesome-claude-code,53027,2025-04-19T20:55:59Z,493.97,221,0,2026-08-26T19:40:19Z,0.02,Python,2082,1144,0.549472
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,441,sickcodes/Docker-OSX,https://github.com/sickcodes/Docker-OSX,52885,2020-06-04T11:01:37Z,2274.38,109,0,2026-08-26T19:08:16Z,0.05,Shell,686,289,0.421283
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,442,ionic-team/ionic-framework,https://github.com/ionic-team/ionic-framework,52629,2013-08-20T23:06:02Z,4753.88,6811,951,2026-08-26T18:55:36Z,0.06,TypeScript,22201,21638,0.974641
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,443,jesseduffield/lazydocker,https://github.com/jesseduffield/lazydocker,52620,2019-05-18T08:53:50Z,2657.47,195,47,2026-08-26T17:55:00Z,0.1,Go,415,216,0.520482
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,444,lllyasviel/Fooocus,https://github.com/lllyasviel/Fooocus,52548,2023-08-09T18:43:40Z,1113.06,448,21,2026-08-26T18:49:49Z,0.06,Python,1669,1421,0.851408
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,445,bmad-code-org/BMAD-METHOD,https://github.com/bmad-code-org/BMAD-METHOD,52338,2025-04-13T14:54:25Z,500.22,847,39,2026-08-26T20:06:34Z,0.01,JavaScript,1081,976,0.902868
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,446,prettier/prettier,https://github.com/prettier/prettier,52211,2016-11-29T17:13:37Z,3557.13,10257,144,2026-08-26T19:41:59Z,0.02,JavaScript,7328,6169,0.84184
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,447,VoltAgent/awesome-openclaw-skills,https://github.com/VoltAgent/awesome-openclaw-skills,52196,2026-01-25T09:22:32Z,213.45,153,0,2026-08-26T18:49:48Z,0.06,,86,84,0.976744
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,448,xai-org/grok-1,https://github.com/xai-org/grok-1,52186,2024-03-17T08:53:38Z,892.47,5,0,2026-08-26T18:18:29Z,0.08,Python,0,0,
